"No.","Time","AbsTime","Source","Destination","Protocol","Length","Info"
"86223","1036.623867691","12:43:53.042632277","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123180 Ack=1889389 Win=8326 Len=10 TSval=547031 TSecr=1543860842"
"86230","1036.723865329","12:43:53.142629915","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123190 Ack=1889510 Win=8326 Len=10 TSval=547040 TSecr=1543860938"
"86239","1036.823878853","12:43:53.242643439","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123200 Ack=1889633 Win=8326 Len=10 TSval=547049 TSecr=1543861038"
"86246","1036.923876496","12:43:53.342641082","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123210 Ack=1889753 Win=8326 Len=10 TSval=547058 TSecr=1543861138"
"86253","1037.023968426","12:43:53.442733012","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123220 Ack=1889874 Win=8326 Len=10 TSval=547067 TSecr=1543861238"
"86260","1037.123919521","12:43:53.542684107","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123230 Ack=1889997 Win=8326 Len=10 TSval=547076 TSecr=1543861338"
"86267","1037.223975001","12:43:53.642739587","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123240 Ack=1890121 Win=8326 Len=10 TSval=547084 TSecr=1543861441"
"86273","1037.323958534","12:43:53.742723120","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123250 Ack=1890242 Win=8326 Len=10 TSval=547093 TSecr=1543861538"
"86281","1037.423926032","12:43:53.842690618","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123260 Ack=1890362 Win=8326 Len=10 TSval=547102 TSecr=1543861638"
"86289","1037.523921570","12:43:53.942686156","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123270 Ack=1890482 Win=8326 Len=10 TSval=547112 TSecr=1543861737"
"86304","1037.623921948","12:43:54.042686534","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123290 Ack=1891066 Win=8326 Len=10 TSval=547121 TSecr=1543861848"
"86311","1037.723918650","12:43:54.142683236","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123300 Ack=1891187 Win=8326 Len=10 TSval=547130 TSecr=1543861938"
"86320","1037.824384312","12:43:54.243148898","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123310 Ack=1891310 Win=8326 Len=10 TSval=547139 TSecr=1543862038"
"86327","1037.923919793","12:43:54.342684379","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123320 Ack=1891430 Win=8326 Len=10 TSval=547148 TSecr=1543862138"
"86334","1038.023966508","12:43:54.442731094","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123330 Ack=1891551 Win=8326 Len=10 TSval=547157 TSecr=1543862238"
"86341","1038.123895357","12:43:54.542659943","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123340 Ack=1891674 Win=8326 Len=10 TSval=547166 TSecr=1543862338"
"86348","1038.223920222","12:43:54.642684808","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123350 Ack=1891798 Win=8326 Len=10 TSval=547174 TSecr=1543862438"
"86357","1038.323921226","12:43:54.742685812","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123373 Ack=1892100 Win=8326 Len=10 TSval=547184 TSecr=1543862562"
"86364","1038.423922142","12:43:54.842686728","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123383 Ack=1892220 Win=8326 Len=10 TSval=547193 TSecr=1543862638"
"86373","1038.523910641","12:43:54.942675227","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123393 Ack=1892340 Win=8326 Len=10 TSval=547202 TSecr=1543862738"
"86388","1038.623861939","12:43:55.042626525","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123413 Ack=1892924 Win=8326 Len=10 TSval=547211 TSecr=1543862842"
"86395","1038.723932897","12:43:55.142697483","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123423 Ack=1893045 Win=8326 Len=10 TSval=547220 TSecr=1543862938"
"86404","1038.823917592","12:43:55.242682178","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123433 Ack=1893168 Win=8326 Len=10 TSval=547229 TSecr=1543863038"
"86411","1038.923985935","12:43:55.342750521","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123443 Ack=1893288 Win=8326 Len=10 TSval=547238 TSecr=1543863138"
"86418","1039.023970037","12:43:55.442734623","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123453 Ack=1893409 Win=8326 Len=10 TSval=547247 TSecr=1543863238"
"86425","1039.123904719","12:43:55.542669305","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123463 Ack=1893532 Win=8326 Len=10 TSval=547256 TSecr=1543863338"
"86432","1039.223936046","12:43:55.642700632","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123473 Ack=1893656 Win=8326 Len=10 TSval=547264 TSecr=1543863438"
"86439","1039.323922144","12:43:55.742686730","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123483 Ack=1893777 Win=8326 Len=10 TSval=547274 TSecr=1543863538"
"86446","1039.423916000","12:43:55.842680586","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123493 Ack=1893897 Win=8326 Len=10 TSval=547283 TSecr=1543863638"
"86455","1039.523904845","12:43:55.942669431","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123503 Ack=1894017 Win=8326 Len=10 TSval=547292 TSecr=1543863738"
"86470","1039.623936063","12:43:56.042700649","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123523 Ack=1894601 Win=8326 Len=10 TSval=547300 TSecr=1543863844"
"86477","1039.723911597","12:43:56.142676183","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123533 Ack=1894722 Win=8326 Len=10 TSval=547309 TSecr=1543863938"
"86486","1039.823909669","12:43:56.242674255","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123543 Ack=1894845 Win=8326 Len=10 TSval=547318 TSecr=1543864038"
"86493","1039.923920782","12:43:56.342685368","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123553 Ack=1894965 Win=8326 Len=10 TSval=547327 TSecr=1543864138"
"86500","1040.023921443","12:43:56.442686029","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123563 Ack=1895086 Win=8326 Len=10 TSval=547336 TSecr=1543864238"
"86507","1040.123916117","12:43:56.542680703","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123573 Ack=1895209 Win=8326 Len=10 TSval=547345 TSecr=1543864337"
"86514","1040.223917393","12:43:56.642681979","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123583 Ack=1895333 Win=8326 Len=10 TSval=547353 TSecr=1543864438"
"86523","1040.323921018","12:43:56.742685604","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123606 Ack=1895635 Win=8326 Len=10 TSval=547363 TSecr=1543864563"
"86530","1040.423911255","12:43:56.842675841","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123616 Ack=1895755 Win=8326 Len=10 TSval=547372 TSecr=1543864638"
"86539","1040.523913543","12:43:56.942678129","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123626 Ack=1895875 Win=8326 Len=10 TSval=547381 TSecr=1543864738"
"86554","1040.623941406","12:43:57.042705992","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123646 Ack=1896459 Win=8326 Len=10 TSval=547390 TSecr=1543864842"
"86561","1040.723926315","12:43:57.142690901","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123656 Ack=1896580 Win=8326 Len=10 TSval=547399 TSecr=1543864938"
"86570","1040.823935897","12:43:57.242700483","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123666 Ack=1896703 Win=8326 Len=10 TSval=547408 TSecr=1543865038"
"86577","1040.923965140","12:43:57.342729726","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123676 Ack=1896823 Win=8326 Len=10 TSval=547417 TSecr=1543865138"
"86584","1041.024662519","12:43:57.443427105","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123686 Ack=1896944 Win=8326 Len=10 TSval=547426 TSecr=1543865238"
"86591","1041.123979361","12:43:57.542743947","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123696 Ack=1897067 Win=8326 Len=10 TSval=547435 TSecr=1543865338"
"86598","1041.223944708","12:43:57.642709294","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123706 Ack=1897191 Win=8326 Len=10 TSval=547443 TSecr=1543865438"
"86605","1041.323945762","12:43:57.742710348","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123716 Ack=1897312 Win=8326 Len=10 TSval=547453 TSecr=1543865541"
"86612","1041.423922514","12:43:57.842687100","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123726 Ack=1897432 Win=8326 Len=10 TSval=547462 TSecr=1543865638"
"86621","1041.523937479","12:43:57.942702065","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123736 Ack=1897552 Win=8326 Len=10 TSval=547471 TSecr=1543865738"
"86636","1041.623909263","12:43:58.042673849","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123756 Ack=1898136 Win=8326 Len=10 TSval=547480 TSecr=1543865842"
"86643","1041.723907407","12:43:58.142671993","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123766 Ack=1898257 Win=8326 Len=10 TSval=547489 TSecr=1543865938"
"86652","1041.823924900","12:43:58.242689486","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123776 Ack=1898380 Win=8326 Len=10 TSval=547498 TSecr=1543866028"
"86659","1041.923926300","12:43:58.342690886","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123786 Ack=1898500 Win=8326 Len=10 TSval=547507 TSecr=1543866138"
"86666","1042.023913804","12:43:58.442678390","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123796 Ack=1898621 Win=8326 Len=10 TSval=547516 TSecr=1543866238"
"86673","1042.123933845","12:43:58.542698431","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123806 Ack=1898744 Win=8326 Len=10 TSval=547525 TSecr=1543866341"
"86680","1042.224336368","12:43:58.643100954","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123816 Ack=1898868 Win=8326 Len=10 TSval=547534 TSecr=1543866438"
"86689","1042.323912929","12:43:58.742677515","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123839 Ack=1899170 Win=8326 Len=10 TSval=547543 TSecr=1543866560"
"86696","1042.423905745","12:43:58.842670331","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123849 Ack=1899290 Win=8326 Len=10 TSval=547552 TSecr=1543866638"
"86705","1042.523895941","12:43:58.942660527","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123859 Ack=1899410 Win=8326 Len=10 TSval=547561 TSecr=1543866733"
"86715","1042.623856573","12:43:59.042621159","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123879 Ack=1899994 Win=8326 Len=10 TSval=547570 TSecr=1543866842"
"86727","1042.724254054","12:43:59.143018640","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123889 Ack=1900115 Win=8326 Len=10 TSval=547579 TSecr=1543866938"
"86734","1042.824272849","12:43:59.243037435","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123899 Ack=1900238 Win=8326 Len=10 TSval=547588 TSecr=1543867036"
"86741","1042.923905750","12:43:59.342670336","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123909 Ack=1900358 Win=8326 Len=10 TSval=547597 TSecr=1543867138"
"86748","1043.023912062","12:43:59.442676648","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123919 Ack=1900479 Win=8326 Len=10 TSval=547606 TSecr=1543867238"
"86755","1043.123903302","12:43:59.542667888","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123929 Ack=1900602 Win=8326 Len=10 TSval=547615 TSecr=1543867338"
"86762","1043.223880027","12:43:59.642644613","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123939 Ack=1900726 Win=8326 Len=10 TSval=547623 TSecr=1543867438"
"86769","1043.323884742","12:43:59.742649328","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123949 Ack=1900847 Win=8326 Len=10 TSval=547633 TSecr=1543867538"
"86776","1043.423903995","12:43:59.842668581","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123959 Ack=1900967 Win=8326 Len=10 TSval=547642 TSecr=1543867638"
"86785","1043.523891849","12:43:59.942656435","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123969 Ack=1901087 Win=8326 Len=10 TSval=547651 TSecr=1543867738"
"86794","1043.623887247","12:44:00.042651833","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123989 Ack=1901671 Win=8326 Len=10 TSval=547660 TSecr=1543867842"
"86807","1043.723947915","12:44:00.142712501","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=123999 Ack=1901792 Win=8326 Len=10 TSval=547669 TSecr=1543867938"
"86814","1043.823897705","12:44:00.242662291","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124009 Ack=1901915 Win=8326 Len=10 TSval=547678 TSecr=1543868038"
"86823","1043.923913186","12:44:00.342677772","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124019 Ack=1902035 Win=8326 Len=10 TSval=547686 TSecr=1543868138"
"86830","1044.023892806","12:44:00.442657392","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124029 Ack=1902156 Win=8326 Len=10 TSval=547696 TSecr=1543868238"
"86837","1044.123886136","12:44:00.542650722","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124039 Ack=1902279 Win=8326 Len=10 TSval=547705 TSecr=1543868327"
"86844","1044.223969644","12:44:00.642734230","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124049 Ack=1902403 Win=8326 Len=10 TSval=547714 TSecr=1543868438"
"86853","1044.324018495","12:44:00.742783081","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124072 Ack=1902705 Win=8326 Len=10 TSval=547723 TSecr=1543868577"
"86860","1044.423906752","12:44:00.842671338","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124082 Ack=1902825 Win=8326 Len=10 TSval=547733 TSecr=1543868638"
"86869","1044.523951807","12:44:00.942716393","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124092 Ack=1902945 Win=8326 Len=10 TSval=547742 TSecr=1543868738"
"86878","1044.623896708","12:44:01.042661294","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124112 Ack=1903529 Win=8326 Len=10 TSval=547751 TSecr=1543868842"
"86891","1044.723917659","12:44:01.142682245","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124122 Ack=1903650 Win=8326 Len=10 TSval=547760 TSecr=1543868938"
"86898","1044.823899643","12:44:01.242664229","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124132 Ack=1903773 Win=8326 Len=10 TSval=547769 TSecr=1543869032"
"86907","1044.923871637","12:44:01.342636223","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124142 Ack=1903893 Win=8326 Len=10 TSval=547778 TSecr=1543869138"
"86914","1045.023892363","12:44:01.442656949","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124152 Ack=1904014 Win=8326 Len=10 TSval=547787 TSecr=1543869234"
"86921","1045.123817221","12:44:01.542581807","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124162 Ack=1904137 Win=8326 Len=10 TSval=547796 TSecr=1543869335"
"86928","1045.223898446","12:44:01.642663032","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124172 Ack=1904261 Win=8326 Len=10 TSval=547805 TSecr=1543869436"
"86935","1045.324327383","12:44:01.743091969","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124182 Ack=1904382 Win=8326 Len=10 TSval=547814 TSecr=1543869537"
"86942","1045.423858045","12:44:01.842622631","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124192 Ack=1904502 Win=8326 Len=10 TSval=547823 TSecr=1543869641"
"86951","1045.523940204","12:44:01.942704790","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124202 Ack=1904622 Win=8326 Len=10 TSval=547832 TSecr=1543869738"
"86960","1045.623895086","12:44:02.042659672","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124222 Ack=1905206 Win=8326 Len=10 TSval=547841 TSecr=1543869841"
"86973","1045.723891160","12:44:02.142655746","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124232 Ack=1905327 Win=8326 Len=10 TSval=547850 TSecr=1543869938"
"86980","1045.823939948","12:44:02.242704534","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124242 Ack=1905450 Win=8326 Len=10 TSval=547859 TSecr=1543870038"
"86989","1045.924437755","12:44:02.343202341","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124252 Ack=1905570 Win=8326 Len=10 TSval=547868 TSecr=1543870138"
"86996","1046.024069638","12:44:02.442834224","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124262 Ack=1905691 Win=8326 Len=10 TSval=547877 TSecr=1543870238"
"87003","1046.123938862","12:44:02.542703448","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124272 Ack=1905814 Win=8326 Len=10 TSval=547886 TSecr=1543870338"
"87010","1046.223884108","12:44:02.642648694","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124282 Ack=1905938 Win=8326 Len=10 TSval=547894 TSecr=1543870437"
"87019","1046.323955027","12:44:02.742719613","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124305 Ack=1906240 Win=8326 Len=10 TSval=547904 TSecr=1543870610"
"87026","1046.423952309","12:44:02.842716895","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124315 Ack=1906360 Win=8326 Len=10 TSval=547913 TSecr=1543870638"
"87035","1046.523925589","12:44:02.942690175","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124325 Ack=1906480 Win=8326 Len=10 TSval=547922 TSecr=1543870738"
"87044","1046.623913652","12:44:03.042678238","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124345 Ack=1907064 Win=8326 Len=10 TSval=547931 TSecr=1543870842"
"87057","1046.723884790","12:44:03.142649376","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124355 Ack=1907185 Win=8326 Len=10 TSval=547940 TSecr=1543870938"
"87064","1046.823895036","12:44:03.242659622","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124365 Ack=1907308 Win=8326 Len=10 TSval=547949 TSecr=1543871038"
"87073","1046.923863424","12:44:03.342628010","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124375 Ack=1907428 Win=8326 Len=10 TSval=547958 TSecr=1543871138"
"87080","1047.023861410","12:44:03.442625996","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124385 Ack=1907549 Win=8326 Len=10 TSval=547966 TSecr=1543871242"
"87087","1047.123948747","12:44:03.542713333","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124395 Ack=1907672 Win=8326 Len=10 TSval=547976 TSecr=1543871338"
"87094","1047.223897655","12:44:03.642662241","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124405 Ack=1907796 Win=8326 Len=10 TSval=547984 TSecr=1543871438"
"87101","1047.323877591","12:44:03.742642177","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=124415 Ack=1907917 Win=8326 Len=10 TSval=547993 TSecr=1543871538"
