"No.","Time","AbsTime","Source","Destination","Protocol","Length","Info"
"1151","13.926673348","12:26:50.345437934","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=24625 Ack=1632 Win=538 Len=121 TSval=1542838233 TSecr=454790"
"1158","14.027128558","12:26:50.445893144","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=24746 Ack=1642 Win=538 Len=120 TSval=1542838342 TSecr=454799"
"1171","14.126923547","12:26:50.545688133","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=24866 Ack=1652 Win=538 Len=117 TSval=1542838443 TSecr=454808"
"1178","14.226858742","12:26:50.645623328","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=24983 Ack=1662 Win=538 Len=121 TSval=1542838542 TSecr=454817"
"1187","14.326899503","12:26:50.745664089","192.168.57.20","192.168.57.30","TCP","192","7710  >  56913 [PSH, ACK] Seq=25104 Ack=1672 Win=538 Len=126 TSval=1542838642 TSecr=454826"
"1194","14.426892680","12:26:50.845657266","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=25230 Ack=1682 Win=538 Len=121 TSval=1542838742 TSecr=454835"
"1201","14.526885534","12:26:50.945650120","192.168.57.20","192.168.57.30","TCP","182","7710  >  56913 [PSH, ACK] Seq=25351 Ack=1692 Win=538 Len=116 TSval=1542838842 TSecr=454844"
"1212","14.626935284","12:26:51.045699870","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=25934 Ack=1712 Win=538 Len=121 TSval=1542838942 TSecr=454853"
"1219","14.726906025","12:26:51.145670611","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=26055 Ack=1722 Win=538 Len=125 TSval=1542839042 TSecr=454862"
"1226","14.826895529","12:26:51.245660115","192.168.57.20","192.168.57.30","TCP","188","7710  >  56913 [PSH, ACK] Seq=26180 Ack=1732 Win=538 Len=122 TSval=1542839142 TSecr=454871"
"1235","14.926626303","12:26:51.345390889","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=26483 Ack=1755 Win=538 Len=121 TSval=1542839242 TSecr=454880"
"1242","15.027063784","12:26:51.445828370","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=26604 Ack=1765 Win=538 Len=120 TSval=1542839342 TSecr=454889"
"1255","15.126626030","12:26:51.545390616","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=26724 Ack=1775 Win=538 Len=117 TSval=1542839442 TSecr=454898"
"1262","15.226904871","12:26:51.645669457","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=26841 Ack=1785 Win=538 Len=121 TSval=1542839542 TSecr=454907"
"1271","15.326894917","12:26:51.745659503","192.168.57.20","192.168.57.30","TCP","192","7710  >  56913 [PSH, ACK] Seq=26962 Ack=1795 Win=538 Len=126 TSval=1542839642 TSecr=454916"
"1278","15.426868559","12:26:51.845633145","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=27088 Ack=1805 Win=538 Len=121 TSval=1542839742 TSecr=454925"
"1285","15.526986804","12:26:51.945751390","192.168.57.20","192.168.57.30","TCP","182","7710  >  56913 [PSH, ACK] Seq=27209 Ack=1815 Win=538 Len=116 TSval=1542839842 TSecr=454934"
"1296","15.626945800","12:26:52.045710386","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=27792 Ack=1835 Win=538 Len=121 TSval=1542839942 TSecr=454943"
"1303","15.726889686","12:26:52.145654272","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=27913 Ack=1845 Win=537 Len=125 TSval=1542840042 TSecr=454952"
"1310","15.826877921","12:26:52.245642507","192.168.57.20","192.168.57.30","TCP","188","7710  >  56913 [PSH, ACK] Seq=28038 Ack=1855 Win=537 Len=122 TSval=1542840142 TSecr=454961"
"1317","15.926725060","12:26:52.345489646","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=28160 Ack=1865 Win=537 Len=121 TSval=1542840243 TSecr=454970"
"1324","16.027912916","12:26:52.446677502","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=28281 Ack=1875 Win=537 Len=120 TSval=1542840343 TSecr=454979"
"1336","16.126624873","12:26:52.545389459","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=28401 Ack=1885 Win=537 Len=117 TSval=1542840442 TSecr=454988"
"1344","16.226859736","12:26:52.645624322","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=28518 Ack=1895 Win=537 Len=121 TSval=1542840542 TSecr=454997"
"1352","16.326909872","12:26:52.745674458","192.168.57.20","192.168.57.30","TCP","192","7710  >  56913 [PSH, ACK] Seq=28639 Ack=1905 Win=537 Len=126 TSval=1542840642 TSecr=455006"
"1360","16.426877942","12:26:52.845642528","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=28765 Ack=1915 Win=537 Len=121 TSval=1542840742 TSecr=455015"
"1367","16.526924975","12:26:52.945689561","192.168.57.20","192.168.57.30","TCP","182","7710  >  56913 [PSH, ACK] Seq=28886 Ack=1925 Win=537 Len=116 TSval=1542840842 TSecr=455024"
"1377","16.626900041","12:26:53.045664627","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=29469 Ack=1945 Win=537 Len=121 TSval=1542840942 TSecr=455033"
"1384","16.726903107","12:26:53.145667693","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=29590 Ack=1955 Win=537 Len=125 TSval=1542841042 TSecr=455042"
"1391","16.826893186","12:26:53.245657772","192.168.57.20","192.168.57.30","TCP","188","7710  >  56913 [PSH, ACK] Seq=29715 Ack=1965 Win=537 Len=122 TSval=1542841142 TSecr=455051"
"1400","16.926621750","12:26:53.345386336","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=30018 Ack=1988 Win=537 Len=121 TSval=1542841242 TSecr=455060"
"1407","17.027056460","12:26:53.445821046","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=30139 Ack=1998 Win=537 Len=120 TSval=1542841342 TSecr=455069"
"1420","17.126631940","12:26:53.545396526","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=30259 Ack=2008 Win=543 Len=117 TSval=1542841442 TSecr=455078"
"1427","17.226863296","12:26:53.645627882","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=30376 Ack=2018 Win=542 Len=121 TSval=1542841542 TSecr=455086"
"1436","17.326905037","12:26:53.745669623","192.168.57.20","192.168.57.30","TCP","192","7710  >  56913 [PSH, ACK] Seq=30497 Ack=2028 Win=542 Len=126 TSval=1542841642 TSecr=455096"
"1443","17.426876585","12:26:53.845641171","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=30623 Ack=2038 Win=542 Len=121 TSval=1542841742 TSecr=455105"
"1450","17.526855479","12:26:53.945620065","192.168.57.20","192.168.57.30","TCP","182","7710  >  56913 [PSH, ACK] Seq=30744 Ack=2048 Win=542 Len=116 TSval=1542841842 TSecr=455114"
"1461","17.626901781","12:26:54.045666367","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=31327 Ack=2068 Win=542 Len=121 TSval=1542841942 TSecr=455123"
"1468","17.727020247","12:26:54.145784833","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=31448 Ack=2078 Win=542 Len=125 TSval=1542842043 TSecr=455132"
"1475","17.826865998","12:26:54.245630584","192.168.57.20","192.168.57.30","TCP","188","7710  >  56913 [PSH, ACK] Seq=31573 Ack=2088 Win=542 Len=122 TSval=1542842142 TSecr=455141"
"1482","17.926658727","12:26:54.345423313","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=31695 Ack=2098 Win=542 Len=121 TSval=1542842242 TSecr=455150"
"1489","18.027076808","12:26:54.445841394","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=31816 Ack=2108 Win=542 Len=120 TSval=1542842342 TSecr=455159"
"1502","18.126998142","12:26:54.545762728","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=31936 Ack=2118 Win=542 Len=117 TSval=1542842443 TSecr=455168"
"1509","18.226847839","12:26:54.645612425","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=32053 Ack=2128 Win=542 Len=121 TSval=1542842542 TSecr=455177"
"1518","18.326909019","12:26:54.745673605","192.168.57.20","192.168.57.30","TCP","192","7710  >  56913 [PSH, ACK] Seq=32174 Ack=2138 Win=542 Len=126 TSval=1542842642 TSecr=455186"
"1525","18.426865366","12:26:54.845629952","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=32300 Ack=2148 Win=542 Len=121 TSval=1542842742 TSecr=455195"
"1532","18.526911711","12:26:54.945676297","192.168.57.20","192.168.57.30","TCP","182","7710  >  56913 [PSH, ACK] Seq=32421 Ack=2158 Win=542 Len=116 TSval=1542842842 TSecr=455204"
"1543","18.626903010","12:26:55.045667596","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=33004 Ack=2178 Win=542 Len=121 TSval=1542842942 TSecr=455212"
"1550","18.726942993","12:26:55.145707579","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=33125 Ack=2188 Win=542 Len=125 TSval=1542843042 TSecr=455222"
"1557","18.826897945","12:26:55.245662531","192.168.57.20","192.168.57.30","TCP","188","7710  >  56913 [PSH, ACK] Seq=33250 Ack=2198 Win=542 Len=122 TSval=1542843142 TSecr=455231"
"1566","18.926583837","12:26:55.345348423","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=33553 Ack=2221 Win=542 Len=121 TSval=1542843242 TSecr=455240"
"1573","19.027039252","12:26:55.445803838","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=33674 Ack=2231 Win=542 Len=120 TSval=1542843342 TSecr=455249"
"1586","19.126605393","12:26:55.545369979","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=33794 Ack=2241 Win=542 Len=117 TSval=1542843442 TSecr=455258"
"1593","19.226817246","12:26:55.645581832","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=33911 Ack=2251 Win=542 Len=117 TSval=1542843542 TSecr=455267"
"1602","19.326864639","12:26:55.745629225","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=34028 Ack=2261 Win=542 Len=121 TSval=1542843642 TSecr=455276"
"1609","19.426882607","12:26:55.845647193","192.168.57.20","192.168.57.30","TCP","192","7710  >  56913 [PSH, ACK] Seq=34149 Ack=2271 Win=541 Len=126 TSval=1542843742 TSecr=455285"
"1616","19.527661037","12:26:55.946425623","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=34275 Ack=2281 Win=541 Len=121 TSval=1542843843 TSecr=455294"
"1627","19.626888157","12:26:56.045652743","192.168.57.20","192.168.57.30","TCP","182","7710  >  56913 [PSH, ACK] Seq=34863 Ack=2301 Win=541 Len=116 TSval=1542843942 TSecr=455303"
"1634","19.726863337","12:26:56.145627923","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=34979 Ack=2311 Win=541 Len=121 TSval=1542844042 TSecr=455312"
"1641","19.826904311","12:26:56.245668897","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=35100 Ack=2321 Win=541 Len=125 TSval=1542844142 TSecr=455321"
"1648","19.926586225","12:26:56.345350811","192.168.57.20","192.168.57.30","TCP","188","7710  >  56913 [PSH, ACK] Seq=35225 Ack=2331 Win=541 Len=122 TSval=1542844242 TSecr=455330"
"1655","20.026734326","12:26:56.445498912","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=35347 Ack=2341 Win=541 Len=121 TSval=1542844328 TSecr=455339"
"1668","20.126694221","12:26:56.545458807","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=35468 Ack=2351 Win=541 Len=120 TSval=1542844442 TSecr=455348"
"1675","20.226826556","12:26:56.645591142","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=35588 Ack=2361 Win=541 Len=117 TSval=1542844542 TSecr=455357"
"1684","20.326856954","12:26:56.745621540","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=35705 Ack=2371 Win=541 Len=121 TSval=1542844642 TSecr=455366"
"1691","20.426869122","12:26:56.845633708","192.168.57.20","192.168.57.30","TCP","192","7710  >  56913 [PSH, ACK] Seq=35826 Ack=2381 Win=541 Len=126 TSval=1542844742 TSecr=455375"
"1698","20.526853011","12:26:56.945617597","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=35952 Ack=2391 Win=541 Len=121 TSval=1542844832 TSecr=455384"
"1709","20.626870105","12:26:57.045634691","192.168.57.20","192.168.57.30","TCP","182","7710  >  56913 [PSH, ACK] Seq=36540 Ack=2411 Win=541 Len=116 TSval=1542844942 TSecr=455393"
"1716","20.726866826","12:26:57.145631412","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=36656 Ack=2421 Win=541 Len=121 TSval=1542845033 TSecr=455402"
"1723","20.826954893","12:26:57.245719479","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=36777 Ack=2431 Win=541 Len=125 TSval=1542845142 TSecr=455411"
"1732","20.927200646","12:26:57.345965232","192.168.57.20","192.168.57.30","TCP","188","7710  >  56913 [PSH, ACK] Seq=37083 Ack=2454 Win=541 Len=122 TSval=1542845235 TSecr=455420"
"1739","21.027482001","12:26:57.446246587","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=37205 Ack=2464 Win=541 Len=121 TSval=1542845343 TSecr=455429"
"1752","21.126735178","12:26:57.545499764","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=37326 Ack=2474 Win=541 Len=120 TSval=1542845442 TSecr=455438"
"1759","21.226828311","12:26:57.645592897","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=37446 Ack=2484 Win=541 Len=117 TSval=1542845537 TSecr=455447"
"1768","21.326812984","12:26:57.745577570","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=37563 Ack=2494 Win=541 Len=121 TSval=1542845642 TSecr=455456"
"1775","21.426930020","12:26:57.845694606","192.168.57.20","192.168.57.30","TCP","192","7710  >  56913 [PSH, ACK] Seq=37684 Ack=2504 Win=541 Len=126 TSval=1542845739 TSecr=455465"
"1782","21.526887544","12:26:57.945652130","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=37810 Ack=2514 Win=541 Len=121 TSval=1542845839 TSecr=455474"
"1793","21.626874513","12:26:58.045639099","192.168.57.20","192.168.57.30","TCP","182","7710  >  56913 [PSH, ACK] Seq=38398 Ack=2534 Win=540 Len=116 TSval=1542845940 TSecr=455483"
"1800","21.726862676","12:26:58.145627262","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=38514 Ack=2544 Win=540 Len=121 TSval=1542846041 TSecr=455492"
"1806","21.826337862","12:26:58.245102448","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=38635 Ack=2554 Win=540 Len=125 TSval=1542846141 TSecr=455501"
"1814","21.927212680","12:26:58.345977266","192.168.57.20","192.168.57.30","TCP","188","7710  >  56913 [PSH, ACK] Seq=38760 Ack=2564 Win=540 Len=122 TSval=1542846242 TSecr=455510"
"1820","22.026885728","12:26:58.445650314","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=38882 Ack=2574 Win=540 Len=121 TSval=1542846343 TSecr=455519"
"1827","22.127416734","12:26:58.546181320","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=39003 Ack=2584 Win=540 Len=120 TSval=1542846443 TSecr=455528"
"1839","22.226773780","12:26:58.645538366","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=39123 Ack=2594 Win=540 Len=117 TSval=1542846543 TSecr=455536"
"1846","22.326908353","12:26:58.745672939","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=39240 Ack=2604 Win=540 Len=121 TSval=1542846642 TSecr=455546"
"1855","22.426863146","12:26:58.845627732","192.168.57.20","192.168.57.30","TCP","192","7710  >  56913 [PSH, ACK] Seq=39361 Ack=2614 Win=540 Len=126 TSval=1542846742 TSecr=455555"
"1862","22.526933584","12:26:58.945698170","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=39487 Ack=2624 Win=540 Len=121 TSval=1542846842 TSecr=455564"
"1873","22.626953531","12:26:59.045718117","192.168.57.20","192.168.57.30","TCP","182","7710  >  56913 [PSH, ACK] Seq=40075 Ack=2644 Win=540 Len=116 TSval=1542846942 TSecr=455573"
"1880","22.726931742","12:26:59.145696328","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=40191 Ack=2654 Win=540 Len=121 TSval=1542847042 TSecr=455582"
"1887","22.826876861","12:26:59.245641447","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=40312 Ack=2664 Win=540 Len=125 TSval=1542847142 TSecr=455591"
"1896","22.926641808","12:26:59.345406394","192.168.57.20","192.168.57.30","TCP","188","7710  >  56913 [PSH, ACK] Seq=40618 Ack=2687 Win=540 Len=122 TSval=1542847242 TSecr=455600"
"1903","23.026554563","12:26:59.445319149","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=40740 Ack=2697 Win=540 Len=121 TSval=1542847342 TSecr=455609"
"1910","23.126720985","12:26:59.545485571","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=40861 Ack=2707 Win=540 Len=120 TSval=1542847442 TSecr=455618"
"1923","23.226800164","12:26:59.645564750","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=40981 Ack=2717 Win=540 Len=117 TSval=1542847543 TSecr=455627"
"1930","23.326846863","12:26:59.745611449","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=41098 Ack=2727 Win=540 Len=121 TSval=1542847642 TSecr=455636"
"1939","23.426891935","12:26:59.845656521","192.168.57.20","192.168.57.30","TCP","192","7710  >  56913 [PSH, ACK] Seq=41219 Ack=2737 Win=540 Len=126 TSval=1542847742 TSecr=455645"
"1946","23.526837212","12:26:59.945601798","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=41345 Ack=2747 Win=540 Len=121 TSval=1542847831 TSecr=455654"
"1957","23.626917441","12:27:00.045682027","192.168.57.20","192.168.57.30","TCP","182","7710  >  56913 [PSH, ACK] Seq=41933 Ack=2767 Win=540 Len=116 TSval=1542847942 TSecr=455663"
"1964","23.726873377","12:27:00.145637963","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=42049 Ack=2777 Win=539 Len=121 TSval=1542848032 TSecr=455672"
"1971","23.826881700","12:27:00.245646286","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=42170 Ack=2787 Win=539 Len=125 TSval=1542848142 TSecr=455681"
"1978","23.926982278","12:27:00.345746864","192.168.57.20","192.168.57.30","TCP","188","7710  >  56913 [PSH, ACK] Seq=42295 Ack=2797 Win=539 Len=122 TSval=1542848234 TSecr=455690"
"1985","24.026741124","12:27:00.445505710","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=42417 Ack=2807 Win=539 Len=121 TSval=1542848335 TSecr=455699"
"1992","24.126607331","12:27:00.545371917","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=42538 Ack=2817 Win=539 Len=120 TSval=1542848442 TSecr=455708"
"2005","24.226854020","12:27:00.645618606","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=42658 Ack=2827 Win=539 Len=117 TSval=1542848536 TSecr=455717"
"2012","24.326916578","12:27:00.745681164","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=42775 Ack=2837 Win=539 Len=121 TSval=1542848642 TSecr=455726"
"2021","24.426866510","12:27:00.845631096","192.168.57.20","192.168.57.30","TCP","192","7710  >  56913 [PSH, ACK] Seq=42896 Ack=2847 Win=539 Len=126 TSval=1542848737 TSecr=455735"
"2028","24.526850162","12:27:00.945614748","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=43022 Ack=2857 Win=539 Len=121 TSval=1542848838 TSecr=455744"
"2039","24.626857704","12:27:01.045622290","192.168.57.20","192.168.57.30","TCP","182","7710  >  56913 [PSH, ACK] Seq=43610 Ack=2877 Win=539 Len=116 TSval=1542848939 TSecr=455753"
"2046","24.726861854","12:27:01.145626440","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=43726 Ack=2887 Win=539 Len=121 TSval=1542849039 TSecr=455762"
"2053","24.826888908","12:27:01.245653494","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=43847 Ack=2897 Win=539 Len=125 TSval=1542849140 TSecr=455771"
"2062","24.926653351","12:27:01.345417937","192.168.57.20","192.168.57.30","TCP","188","7710  >  56913 [PSH, ACK] Seq=44153 Ack=2920 Win=539 Len=122 TSval=1542849237 TSecr=455780"
"2069","25.026487979","12:27:01.445252565","192.168.57.20","192.168.57.30","TCP","187","7710  >  56913 [PSH, ACK] Seq=44275 Ack=2930 Win=539 Len=121 TSval=1542849341 TSecr=455789"
"2076","25.127026868","12:27:01.545791454","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=44396 Ack=2940 Win=539 Len=120 TSval=1542849442 TSecr=455798"
